ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
 ,LOS ANGELES,2564016026,2016,13,2564-016-026,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20150713,1242.0,2002,0.0,2002,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1242.0,0.0,1242.0, ,3,3176,TRACT NO 3731 LOT   21,0, , , , , ,,20162564016026,34.24459734,-118.28183174,"(34.24459734, -118.28183174)"
 ,LOS ANGELES,2564022003,2016,13,2564-022-003,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20070530,90000.0,2007,0.0,2007,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,90000.0,0.0,90000.0, ,3,3176,TRACT NO 6408 LOT   95,0, , , , , ,,20162564022003,34.24561715,-118.2865825,"(34.24561715, -118.28658250)"
 ,LOS ANGELES,2562009013,2016,13,2562-009-013,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19901219,57124.0,1991,0.0,1991,57124.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,57124.0,0.0,57124.0, ,3,3176,HILLHAVEN TRACT LOT  141,0, , , , , ,,20162562009013,34.24332961,-118.29516614,"(34.24332961, -118.29516614)"
 ,LOS ANGELES,2562009014,2016,13,2562-009-014,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19901018,48740.0,1991,0.0,0,48740.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,48740.0,0.0,48740.0, ,3,3176,HILLHAVEN TRACT LOT  142,0, , , , , ,,20162562009014,34.24322529,-118.29520971,"(34.24322529, -118.29520971)"
 ,LOS ANGELES,2562009015,2016,13,2562-009-015,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20040525,165163.0,2004,0.0,2004,165163.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,165163.0,0.0,165163.0, ,3,3176,HILLHAVEN TRACT LOT  143,0, , , , , ,,20162562009015,34.24310962,-118.29539469,"(34.24310962, -118.29539469)"
 ,LOS ANGELES,2562009016,2016,13,2562-009-016,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20120611,47746.0,2012,338535.0,2015,386281.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,386281.0,0.0,386281.0, ,3,3176,HILLHAVEN TRACT LOT  274,0, , , , , ,,20162562009016,34.24242815,-118.29532273,"(34.24242815, -118.29532273)"
 ,LOS ANGELES,2563004020,2016,13,2563-004-020,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20110620,14968.0,2002,0.0,2002,14968.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,14968.0,0.0,14968.0, ,3,3176,TRACT NO 3955 LOT 2024,0, , , , , ,,20162563004020,34.25029608,-118.29998294,"(34.25029608, -118.29998294)"
 ,LOS ANGELES,2563004021,2016,13,2563-004-021,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20110620,14968.0,2002,0.0,2002,14968.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,14968.0,0.0,14968.0, ,3,3176,TRACT NO 3955 LOT 2025,0, , , , , ,,20162563004021,34.25037786,-118.29995826,"(34.25037786, -118.29995826)"
 ,LOS ANGELES,2563004026,2016,13,2563-004-026,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20110620,8730.0,2002,0.0,2002,8730.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,8730.0,0.0,8730.0, ,3,3176,TRACT NO 3955 LOT 2030,0, , , , , ,,20162563004026,34.25078457,-118.29969844,"(34.25078457, -118.29969844)"
 ,LOS ANGELES,2563004027,2016,13,2563-004-027,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20110620,8730.0,2002,0.0,2002,8730.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,8730.0,0.0,8730.0, ,3,3176,TRACT NO 3955 LOT 2031,0, , , , , ,,20162563004027,34.25086691,-118.29968369,"(34.25086691, -118.29968369)"
 ,LOS ANGELES,2563021020,2016,13,2563-021-020,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19980922,16211.0,1999,0.0,1999,16211.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,16211.0,0.0,16211.0, ,3,3176,TRACT NO 3965 LOT  119,0, , , , , ,,20162563021020,34.24941304,-118.29234028,"(34.24941304, -118.29234028)"
 ,LOS ANGELES,2563021021,2016,13,2563-021-021,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20131211,13480.0,1998,0.0,1998,13480.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,13480.0,0.0,13480.0, ,3,3176,TRACT NO 3965 LOT  120,0, , , , , ,,20162563021021,34.24932209,-118.29230532,"(34.24932209, -118.29230532)"
 ,LOS ANGELES,2563023008,2016,13,2563-023-008,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20111130,3811.0,2001,0.0,2001,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,3811.0,0.0,3811.0, ,3,3176,TRACT NO 3957 LOT 1514,0, , , , , ,,20162563023008,34.25096341,-118.29435287,"(34.25096341, -118.29435287)"
 ,LOS ANGELES,2563023009,2016,13,2563-023-009,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20111130,3175.0,2001,0.0,2001,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,3175.0,0.0,3175.0, ,3,3176,TRACT NO 3957 LOT 1515,0, , , , , ,,20162563023009,34.25103729,-118.29441616,"(34.25103729, -118.29441616)"
 ,LOS ANGELES,2563023010,2016,13,2563-023-010,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20140721,5076.0,2015,0.0,2015,5076.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,5076.0,0.0,5076.0, ,3,3176,TRACT NO 3957 LOT 1516,0, , , , , ,,20162563023010,34.25111117,-118.29447947,"(34.25111117, -118.29447947)"
 ,LOS ANGELES,2563030006,2016,13,2563-030-006,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20030224,42815.0,2003,0.0,2003,42815.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,42815.0,0.0,42815.0, ,3,3176,TRACT NO 8958 LOT   54,0, , , , , ,,20162563030006,34.24703475,-118.29426059,"(34.24703475, -118.29426059)"
 ,LOS ANGELES,2563030007,2016,13,2563-030-007,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20030224,39142.0,2003,0.0,2003,39142.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,39142.0,0.0,39142.0, ,3,3176,TRACT NO 8958 LOT   55,0, , , , , ,,20162563030007,34.24707839,-118.29438433,"(34.24707839, -118.29438433)"
 ,LOS ANGELES,2563030008,2016,13,2563-030-008,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20030224,35471.0,2003,0.0,2003,35471.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,35471.0,0.0,35471.0, ,3,3176,TRACT NO 8958 LOT   56,0, , , , , ,,20162563030008,34.24712677,-118.29450411,"(34.24712677, -118.29450411)"
 ,LOS ANGELES,2563030009,2016,13,2563-030-009,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20030224,44040.0,2003,0.0,2003,44040.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,44040.0,0.0,44040.0, ,3,3176,TRACT NO 8958 LOT   57,0, , , , , ,,20162563030009,34.24720126,-118.29459438,"(34.24720126, -118.29459438)"
 ,LOS ANGELES,2563030011,2016,13,2563-030-011,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20150709,45343.0,2016,0.0,2016,45343.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,45343.0,0.0,45343.0, ,3,3176,TRACT NO 8959 LOT    2,0, , , , , ,,20162563030011,34.24668235,-118.29463529,"(34.24668235, -118.29463529)"
 ,LOS ANGELES,2563030013,2016,13,2563-030-013,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,18817.0,2000,0.0,2000,18817.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,18817.0,0.0,18817.0, ,3,3176,TRACT NO 8959 LOT    4,0, , , , , ,,20162563030013,34.24676206,-118.29494715,"(34.24676206, -118.29494715)"
 ,LOS ANGELES,2563030014,2016,13,2563-030-014,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,13882.0,2000,0.0,2000,13882.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,13882.0,0.0,13882.0, ,3,3176,TRACT NO 8959 LOT    5,0, , , , , ,,20162563030014,34.24677576,-118.29512166,"(34.24677576, -118.29512166)"
 ,LOS ANGELES,2563030015,2016,13,2563-030-015,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,13882.0,2000,0.0,2000,13882.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,13882.0,0.0,13882.0, ,3,3176,TRACT NO 8959 LOT    6,0, , , , , ,,20162563030015,34.24676678,-118.29534258,"(34.24676678, -118.29534258)"
 ,LOS ANGELES,2563030016,2016,13,2563-030-016,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,15830.0,2000,0.0,2000,15830.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,15830.0,0.0,15830.0, ,3,3176,TRACT NO 8959 LOT    7,0, , , , , ,,20162563030016,34.2467164,-118.29553926,"(34.24671640, -118.29553926)"
 ,LOS ANGELES,2563030017,2016,13,2563-030-017,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,20507.0,2000,0.0,2000,20507.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,20507.0,0.0,20507.0, ,3,3176,TRACT NO 8959 LOT    8,0, , , , , ,,20162563030017,34.24652774,-118.29563107,"(34.24652774, -118.29563107)"
 ,LOS ANGELES,2563030018,2016,13,2563-030-018,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,14793.0,2000,0.0,2000,14793.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,14793.0,0.0,14793.0, ,3,3176,TRACT NO 8959 LOT    9,0, , , , , ,,20162563030018,34.24635081,-118.29565957,"(34.24635081, -118.29565957)"
 ,LOS ANGELES,2563030019,2016,13,2563-030-019,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19991203,14793.0,2000,0.0,2000,14793.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,14793.0,0.0,14793.0, ,3,3176,TRACT NO 8959 LOT   10,0, , , , , ,,20162563030019,34.24621739,-118.29572194,"(34.24621739, -118.29572194)"
 ,LOS ANGELES,2563030020,2016,13,2563-030-020,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20090616,57000.0,1990,0.0,1990,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,57000.0,0.0,57000.0, ,3,3176,TRACT # 8959 EX OF ST LOT    3,0, , , , , ,,20162563030020,34.24673101,-118.29479066,"(34.24673101, -118.29479066)"
 ,LOS ANGELES,2563030021,2016,13,2563-030-021,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,20080611,23297.0,2008,0.0,2008,23297.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,23297.0,0.0,23297.0, ,3,3176,TRACT # 8959 EX OF ST LOT    1,0, , , , , ,,20162563030021,34.246648,-118.29447541,"(34.24664800, -118.29447541)"
91505-3254,BURBANK    ,2479013018,2016,2530,2479-013-018,615 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1671,4,2,2,20091216,26899.0,1975,32489.0,1975,59388.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,59388.0,7000.0,52388.0, ,3,3414,TRACT # 13123 LOT   49,615, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479013018,34.16570223,-118.33773821,"NIAGARA ST
(34.16570223, -118.33773821)"
91505-3254,BURBANK    ,2479013019,2016,2530,2479-013-019,611 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20150630,134879.0,1998,175342.0,1998,310221.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,310221.0,0.0,310221.0, ,3,3414,TRACT # 13123 LOT   50,611, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479013019,34.16554893,-118.33766521,"NIAGARA ST
(34.16554893, -118.33766521)"
91505-3254,BURBANK    ,2479013020,2016,2530,2479-013-020,605 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1651,4,2,2,20080717,489519.0,2009,163170.0,2009,652689.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,652689.0,0.0,652689.0, ,3,3414,TRACT # 13123 LOT   51,605, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479013020,34.16539563,-118.33759221,"NIAGARA ST
(34.16539563, -118.33759221)"
91505-3254,BURBANK    ,2479013021,2016,2530,2479-013-021,601 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1629,4,2,2,20030612,144228.0,1982,37125.0,1982,181353.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,181353.0,0.0,181353.0, ,3,3414,TRACT # 13123 LOT   52,601, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479013021,34.16524233,-118.33751921,"NIAGARA ST
(34.16524233, -118.33751921)"
91505-3252,BURBANK    ,2479013022,2016,2530,2479-013-022,549 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20070216,92148.0,1988,215041.0,1988,307189.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,307189.0,0.0,307189.0, ,3,3414,TRACT # 13123 LOT   53,549, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479013022,34.16508903,-118.33744621,"NIAGARA ST
(34.16508903, -118.33744621)"
91505-3661,BURBANK    ,2479014001,2016,2530,2479-014-001,3001 W VERDUGO AVE  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1944,1970,2934,4,3,1,20020719,57179.0,1986,325435.0,1986,382614.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,382614.0,7000.0,375614.0, ,3,3183,TRACT # 13174 LOT    1,3001, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479014001,34.16350552,-118.33683812,"VERDUGO AVE
(34.16350552, -118.33683812)"
91505-3661,BURBANK    ,2479014002,2016,2530,2479-014-002,3011 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1945,986,3,1,1,20121213,391959.0,2013,97988.0,2013,489947.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,489947.0,7000.0,482947.0, ,3,3183,TRACT # 13174 LOT    2,3011, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479014002,34.16339181,-118.33717757,"VERDUGO AVE
(34.16339181, -118.33717757)"
91505-3247,BURBANK    ,2479014003,2016,2530,2479-014-003,506 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20140422,29379.0,1975,34243.0,1975,63622.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,63622.0,0.0,63622.0, ,3,3414,TRACT # 13174 LOT    3,506, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014003,34.16358027,-118.33718034,"FAIRVIEW ST
(34.16358027, -118.33718034)"
91505-3247,BURBANK    ,2479014004,2016,2530,2479-014-004,510 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1946,2188,4,3,2,19920326,27105.0,1975,47402.0,1975,74507.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,74507.0,7000.0,67507.0, ,3,3414,TRACT # 13174 LOT    4,510, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014004,34.16374856,-118.33720604,"FAIRVIEW ST
(34.16374856, -118.33720604)"
91505-3247,BURBANK    ,2479014005,2016,2530,2479-014-005,516 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20140708,118983.0,1982,61287.0,1982,180270.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,180270.0,0.0,180270.0, ,3,3414,TRACT # 13174 LOT    5,516, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014005,34.16391065,-118.33725614,"FAIRVIEW ST
(34.16391065, -118.33725614)"
91505-3247,BURBANK    ,2479014006,2016,2530,2479-014-006,520 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20051020,121390.0,1998,182089.0,1998,303479.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,303479.0,7000.0,296479.0, ,3,3414,TRACT # 13174 LOT    6,520, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014006,34.16406607,-118.33732174,"FAIRVIEW ST
(34.16406607, -118.33732174)"
91505-3247,BURBANK    ,2479014007,2016,2530,2479-014-007,526 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20001012,26899.0,1975,30419.0,1975,57318.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,57318.0,7000.0,50318.0, ,3,3414,TRACT # 13174 LOT    7,526, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014007,34.16421937,-118.33739474,"FAIRVIEW ST
(34.16421937, -118.33739474)"
91505-3247,BURBANK    ,2479014008,2016,2530,2479-014-008,530 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1958,1581,4,2,2,20130416,374484.0,2013,211591.0,2013,586075.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,586075.0,0.0,586075.0, ,3,3414,TRACT # 13174 LOT    8,530, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014008,34.16437267,-118.33746773,"FAIRVIEW ST
(34.16437267, -118.33746773)"
91505-3247,BURBANK    ,2479014009,2016,2530,2479-014-009,534 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,19900628,287508.0,1990,155403.0,1990,442911.0,7000.0,0.0,0.0,0.0,200.0,0.0,Y,443111.0,7000.0,436111.0, ,3,3414,TRACT # 13174 LOT    9,534, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014009,34.16452597,-118.33754073,"FAIRVIEW ST
(34.16452597, -118.33754073)"
91505-3247,BURBANK    ,2479014010,2016,2530,2479-014-010,540 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1929,5,3,2,20130123,83591.0,1979,140543.0,1979,224134.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,224134.0,0.0,224134.0, ,3,3414,TRACT # 13174 LOT   10,540, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014010,34.16467927,-118.33761373,"FAIRVIEW ST
(34.16467927, -118.33761373)"
91505-3247,BURBANK    ,2479014011,2016,2530,2479-014-011,544 N FAIRVIEW ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1602,4,2,2,20000710,96170.0,2001,91768.0,2001,187938.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,187938.0,0.0,187938.0, ,3,3414,TRACT # 13174 LOT   11,544, ,N,FAIRVIEW ST, ,BURBANK CA,91505.0,20162479014011,34.16483257,-118.33768673,"FAIRVIEW ST
(34.16483257, -118.33768673)"
91505-3252,BURBANK    ,2479014012,2016,2530,2479-014-012,545 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,19910918,26899.0,1975,30419.0,1975,57318.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,57318.0,0.0,57318.0, ,3,3414,TRACT # 13123 LOT   54,545, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014012,34.16493573,-118.33737321,"NIAGARA ST
(34.16493573, -118.33737321)"
91505-3252,BURBANK    ,2479014013,2016,2530,2479-014-013,541 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20020911,297296.0,2003,198196.0,2003,495492.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,495492.0,7000.0,488492.0, ,3,3414,TRACT # 13123 LOT   55,541, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014013,34.16478243,-118.33730021,"NIAGARA ST
(34.16478243, -118.33730021)"
91505-3252,BURBANK    ,2479014014,2016,2530,2479-014-014,539 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20060201,26899.0,1975,30419.0,1975,57318.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,57318.0,0.0,57318.0, ,3,3414,TRACT NO 13123 LOT   56,539, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014014,34.16462913,-118.33722721,"NIAGARA ST
(34.16462913, -118.33722721)"
91505-3252,BURBANK    ,2479014015,2016,2530,2479-014-015,531 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1962,3100,7,4,2,19660606,26899.0,1975,141470.0,1975,168369.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,168369.0,7000.0,161369.0, ,3,3414,TRACT # 13123 LOT   57,531, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014015,34.16447583,-118.33715422,"NIAGARA ST
(34.16447583, -118.33715422)"
91505-3252,BURBANK    ,2479014016,2016,2530,2479-014-016,525 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20050601,134879.0,1998,133528.0,1998,268407.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,268407.0,0.0,268407.0, ,3,3414,TRACT # 13123 LOT   58,525, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014016,34.16432253,-118.33708122,"NIAGARA ST
(34.16432253, -118.33708122)"
91505-3252,BURBANK    ,2479014017,2016,2530,2479-014-017,521 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20140325,265806.0,2002,177200.0,2002,443006.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,443006.0,0.0,443006.0, ,3,3414,TRACT # 13123 LOT   59,521, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014017,34.16416923,-118.33700822,"NIAGARA ST
(34.16416923, -118.33700822)"
91505-3252,BURBANK    ,2479014018,2016,2530,2479-014-018,517 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20141210,67174.0,1986,78500.0,1986,145674.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,145674.0,0.0,145674.0, ,3,3414,TRACT # 13123 LOT   60,517, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014018,34.16401348,-118.33694014,"NIAGARA ST
(34.16401348, -118.33694014)"
91505-3252,BURBANK    ,2479014019,2016,2530,2479-014-019,511 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1946,2010,4,3,2,19771123,64389.0,1978,92674.0,1978,157063.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,157063.0,0.0,157063.0, ,3,3414,TRACT # 13123 LOT   61,511, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014019,34.16385579,-118.33688353,"NIAGARA ST
(34.16385579, -118.33688353)"
91505-3252,BURBANK    ,2479014020,2016,2530,2479-014-020,507 N NIAGARA ST  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,1,1944,1944,1581,4,2,2,20060828,29177.0,1975,35924.0,1975,65101.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,65101.0,0.0,65101.0, ,3,3414,TRACT # 13123 LOT   62,507, ,N,NIAGARA ST, ,BURBANK CA,91505.0,20162479014020,34.16368919,-118.33684898,"NIAGARA ST
(34.16368919, -118.33684898)"
91505-3201,BURBANK    ,2479015001,2016,2530,2479-015-001,2900 W CLARK AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1960,1968,3,2,1,20030604,42846.0,1975,93639.0,1975,136485.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,136485.0,7000.0,129485.0, ,3,3183,TRACT # 13123 LOT    1,2900, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162479015001,34.1668916,-118.33739820000001,"CLARK AVE
(34.16689160, -118.33739820)"
91505-3246,BURBANK    ,2479015002,2016,2530,2479-015-002,637 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1977,2307,5,3,1,20051116,188831.0,1998,320101.0,1998,508932.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,508932.0,7000.0,501932.0, ,3,3183,TRACT # 13123 LOT    3,637, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479015002,34.1665819,-118.33722545,"CATALINA ST
(34.16658190, -118.33722545)"
91505-3246,BURBANK    ,2479015003,2016,2530,2479-015-003,633 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1980,1533,3,2,1,20130717,234795.0,1999,148069.0,1999,382864.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,382864.0,7000.0,375864.0, ,3,3183,TRACT # 13123 LOT    4,633, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479015003,34.16642988,-118.33714856,"CATALINA ST
(34.16642988, -118.33714856)"
